id,inventory_item_id,transaction_type,quantity_delta,balance_after,reference,notes,occurred_at,created_by,created_at
5d78c60c-bdf2-59f5-b3dc-861312f66917,85425f6f-ffed-56ea-a8f8-263478f41706,RECEIPT,7959.155,29875.651,GRN-RM-CAST-IRON-2026-09-03,Goods received from Bharat Foundries Ltd.,2026-09-03T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6ae319b1-6271-5d32-a90e-688133df600e,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-594.135,21916.496,ISS-RM-CAST-IRON-2026-09-02,Issued to production.,2026-09-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ef57c8a5-aa2c-508b-98b4-dfbf676e468e,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-567.985,22510.631,ISS-RM-CAST-IRON-2026-09-01,Issued to production.,2026-09-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
633b7fea-eda1-5dee-bed4-ba8ec5ab7d28,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-614.975,23078.616,ISS-RM-CAST-IRON-2026-08-31,Issued to production.,2026-08-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1d35c89f-a1e9-501d-b81f-08cd3c03c530,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-537.743,23693.591,ISS-RM-CAST-IRON-2026-08-29,Issued to production.,2026-08-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b1fe1f8d-af01-5bd3-a974-355ad962d803,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-605.405,24231.334,ISS-RM-CAST-IRON-2026-08-28,Issued to production.,2026-08-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
885d6ab8-1ae5-52ed-b6c0-18efc152273e,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-650.247,24836.739,ISS-RM-CAST-IRON-2026-08-27,Issued to production.,2026-08-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
46471e6f-123a-5077-9ab4-5703b4462e86,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-659.545,25486.986,ISS-RM-CAST-IRON-2026-08-26,Issued to production.,2026-08-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
2a41c4df-e15c-591a-94b2-5bf4cbd15815,85425f6f-ffed-56ea-a8f8-263478f41706,ADJUSTMENT,-31.518,26146.531,ADJ-RM-CAST-IRON-2026-08-26,Stock-take correction.,2026-08-26T08:00:00+00:00,d5f14249-fde0-5187-ad97-ba8997afcc3d,2026-09-06T09:02:29.920757+00:00
fddcb77f-c10d-5f5a-9098-5a1af7042666,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-686.701,26178.049,ISS-RM-CAST-IRON-2026-08-25,Issued to production.,2026-08-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5600f3d7-3528-52c8-b2a3-82d70333576a,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-586.171,26864.75,ISS-RM-CAST-IRON-2026-08-24,Issued to production.,2026-08-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a4e6161a-e345-51a5-b3f0-d481695218f6,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-647.272,27450.921,ISS-RM-CAST-IRON-2026-08-22,Issued to production.,2026-08-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0bd78d96-1ff7-59dd-b5d5-10d16f3f66ad,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-745.8,28098.193,ISS-RM-CAST-IRON-2026-08-21,Issued to production.,2026-08-21T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c5934736-67a2-5742-a063-36b9dae40e28,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-630.716,28843.993,ISS-RM-CAST-IRON-2026-08-20,Issued to production.,2026-08-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8f7148d8-c94d-53b2-be2d-ab90991f6582,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-668.068,29474.709,ISS-RM-CAST-IRON-2026-08-19,Issued to production.,2026-08-19T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a881364e-984e-5897-8e5b-19491fb86ccf,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-707.218,30142.777,ISS-RM-CAST-IRON-2026-08-18,Issued to production.,2026-08-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6234e338-c0aa-5a1c-b88d-e0c8f5f3bc1d,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-585.611,30849.995,ISS-RM-CAST-IRON-2026-08-17,Issued to production.,2026-08-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
47a64143-d3b9-5249-9166-cabeaaaa243d,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-704.723,31435.606,ISS-RM-CAST-IRON-2026-08-15,Issued to production.,2026-08-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a653c1d1-866f-5abd-b0c4-630b5f82fc9f,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-551.351,32140.329,ISS-RM-CAST-IRON-2026-08-14,Issued to production.,2026-08-14T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3fc186b1-d614-54ae-ab09-b9f9edf1eabe,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-683.111,32691.68,ISS-RM-CAST-IRON-2026-08-13,Issued to production.,2026-08-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
682ca6de-e59b-5ced-b3de-33c596d52f54,85425f6f-ffed-56ea-a8f8-263478f41706,RECEIPT,9955.309,33374.791,GRN-RM-CAST-IRON-2026-08-13,Goods received from Bharat Foundries Ltd.,2026-08-13T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
37888ae1-cc96-5a42-8627-ece8feae0b18,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-694.901,23419.482,ISS-RM-CAST-IRON-2026-08-12,Issued to production.,2026-08-12T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
153bcb00-ead7-56d3-a6ff-1685ca66185a,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-708.4,24114.383,ISS-RM-CAST-IRON-2026-08-11,Issued to production.,2026-08-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
cd7cec73-7c3d-5ebe-be58-fe1172e1d71b,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-547.37,24822.783,ISS-RM-CAST-IRON-2026-08-10,Issued to production.,2026-08-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
611af1c5-8adc-5668-a081-a221e7f1ac2c,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-718.936,25370.153,ISS-RM-CAST-IRON-2026-08-08,Issued to production.,2026-08-08T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
df0647d1-337a-512e-a28a-4a2339c12378,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-598.518,26089.089,ISS-RM-CAST-IRON-2026-08-07,Issued to production.,2026-08-07T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5ef4c868-867d-581f-aed1-66262d29792c,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-667.896,26687.607,ISS-RM-CAST-IRON-2026-08-06,Issued to production.,2026-08-06T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
09fc28b3-6c4f-5c84-b668-5c056123bacb,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-718.929,27355.503,ISS-RM-CAST-IRON-2026-08-05,Issued to production.,2026-08-05T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8cd3ca24-6e82-5557-aac0-bbeae46ad69d,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-549.312,28074.432,ISS-RM-CAST-IRON-2026-08-04,Issued to production.,2026-08-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
52eb0d99-a3ed-57c9-a74a-ba5c26e2703e,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-602.838,28623.744,ISS-RM-CAST-IRON-2026-08-03,Issued to production.,2026-08-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8e9a22e2-0ecf-5cce-8a7b-07f567a61ca3,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-720.373,29226.582,ISS-RM-CAST-IRON-2026-08-01,Issued to production.,2026-08-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
517c26a9-6733-5d00-9160-169618e21f49,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-737.862,29946.955,ISS-RM-CAST-IRON-2026-07-31,Issued to production.,2026-07-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
30689332-55cd-5259-a91f-6a14060b6f7f,85425f6f-ffed-56ea-a8f8-263478f41706,ADJUSTMENT,-53.14,30684.817,ADJ-RM-CAST-IRON-2026-07-31,Stock-take correction.,2026-07-31T08:00:00+00:00,d5f14249-fde0-5187-ad97-ba8997afcc3d,2026-09-06T09:02:29.920757+00:00
5505d2c2-8758-5d39-985a-825ce0f7d90c,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-626.546,30737.957,ISS-RM-CAST-IRON-2026-07-30,Issued to production.,2026-07-30T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
987bec8b-042a-5794-a020-c82b93a54476,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-619.16,31364.503,ISS-RM-CAST-IRON-2026-07-29,Issued to production.,2026-07-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
82ba913f-257d-55c8-aa8e-d8270185488d,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-588.124,31983.663,ISS-RM-CAST-IRON-2026-07-28,Issued to production.,2026-07-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1210f726-e05f-5374-84b6-81ec2565a2a4,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-698.569,32571.787,ISS-RM-CAST-IRON-2026-07-27,Issued to production.,2026-07-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8e81517b-9144-59ac-bffb-37ac3b394856,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-613.498,33270.356,ISS-RM-CAST-IRON-2026-07-25,Issued to production.,2026-07-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
165aaa7d-98da-56d7-acae-16d680242636,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-663.897,33883.854,ISS-RM-CAST-IRON-2026-07-24,Issued to production.,2026-07-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d4882c08-9dd1-5142-b394-4d7ef67b3535,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-698.21,34547.751,ISS-RM-CAST-IRON-2026-07-23,Issued to production.,2026-07-23T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8cb00482-ecfa-52fe-bb02-f019d1f19f42,85425f6f-ffed-56ea-a8f8-263478f41706,RECEIPT,8444.7,35245.961,GRN-RM-CAST-IRON-2026-07-23,Goods received from Bharat Foundries Ltd.,2026-07-23T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c6a13940-5b52-5057-b643-a6c75e60b751,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-721.825,26801.261,ISS-RM-CAST-IRON-2026-07-22,Issued to production.,2026-07-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b2ea8a63-72cc-57f7-a05a-ad8d6a0e5b76,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-526.499,27523.086,ISS-RM-CAST-IRON-2026-07-21,Issued to production.,2026-07-21T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
33380312-abb9-5539-a232-1d33fcd77837,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-657.969,28049.585,ISS-RM-CAST-IRON-2026-07-20,Issued to production.,2026-07-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
876a8382-5c04-5f69-aa43-3f1da0cb158a,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-650.328,28707.554,ISS-RM-CAST-IRON-2026-07-18,Issued to production.,2026-07-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6e25ce0f-c121-521b-b93d-5cffe000238a,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-652.243,29357.882,ISS-RM-CAST-IRON-2026-07-17,Issued to production.,2026-07-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c869b497-e621-5749-8463-542e0c558e71,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-697.658,30010.125,ISS-RM-CAST-IRON-2026-07-16,Issued to production.,2026-07-16T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b620f17f-3e7e-534d-acae-b5d3ac2de7c5,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-630.438,30707.783,ISS-RM-CAST-IRON-2026-07-15,Issued to production.,2026-07-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
84c2295e-8c2d-5fb6-a51b-f36f8bd90dfd,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-746.532,31338.221,ISS-RM-CAST-IRON-2026-07-14,Issued to production.,2026-07-14T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
74e145bb-c49b-54f3-bdda-d05bc3bcaa24,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-652.609,32084.753,ISS-RM-CAST-IRON-2026-07-13,Issued to production.,2026-07-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
152fb282-716c-55da-a8c9-a5d8578fdbbb,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-659.995,32737.362,ISS-RM-CAST-IRON-2026-07-11,Issued to production.,2026-07-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a88afcf6-02de-5aa6-ae51-9db3f7bc6d4a,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-642.988,33397.357,ISS-RM-CAST-IRON-2026-07-10,Issued to production.,2026-07-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d68af9e6-fe90-565a-a3e7-10eef64a46fa,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-552.969,34040.345,ISS-RM-CAST-IRON-2026-07-09,Issued to production.,2026-07-09T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
02d870c9-a093-5e51-b8f9-da2422d7a633,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-534.872,34593.314,ISS-RM-CAST-IRON-2026-07-08,Issued to production.,2026-07-08T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
efc5ebc9-842e-5cb0-9fe0-e8b57f5aec18,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-752.968,35128.186,ISS-RM-CAST-IRON-2026-07-07,Issued to production.,2026-07-07T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3d53931f-c0d4-5111-b1a3-ce957b3de770,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-719.758,35881.154,ISS-RM-CAST-IRON-2026-07-06,Issued to production.,2026-07-06T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1262c350-a636-5aca-85a0-c499bc37f9b8,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-693.694,36600.912,ISS-RM-CAST-IRON-2026-07-04,Issued to production.,2026-07-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d5165e9e-d838-5b02-8eeb-8a14d40502bd,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-741.589,37294.606,ISS-RM-CAST-IRON-2026-07-03,Issued to production.,2026-07-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
9e91b7ca-4e4e-566a-a78c-4eed3f4899d3,85425f6f-ffed-56ea-a8f8-263478f41706,ADJUSTMENT,36.932,38036.195,ADJ-RM-CAST-IRON-2026-07-03,Stock-take correction.,2026-07-03T08:00:00+00:00,d5f14249-fde0-5187-ad97-ba8997afcc3d,2026-09-06T09:02:29.920757+00:00
84cd0974-42a2-5526-9eef-29a2680ccc02,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-553.947,37999.263,ISS-RM-CAST-IRON-2026-07-02,Issued to production.,2026-07-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3211221f-3b50-59b5-aea9-9592fe63a382,85425f6f-ffed-56ea-a8f8-263478f41706,RECEIPT,9404.23,38553.21,GRN-RM-CAST-IRON-2026-07-02,Goods received from Bharat Foundries Ltd.,2026-07-02T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
19e7dad3-afa5-5603-b85d-3137f99fecdf,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-729.757,29148.98,ISS-RM-CAST-IRON-2026-07-01,Issued to production.,2026-07-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
410fc0bd-9b2d-5f94-a91b-11083f96dc83,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-640.391,29878.737,ISS-RM-CAST-IRON-2026-06-30,Issued to production.,2026-06-30T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
106423ad-3a17-5628-837c-113f1e252dc2,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-693.844,30519.128,ISS-RM-CAST-IRON-2026-06-29,Issued to production.,2026-06-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a73db984-b7a1-5e60-b928-8b67194ed08b,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-648.539,31212.972,ISS-RM-CAST-IRON-2026-06-27,Issued to production.,2026-06-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
9b01b369-d488-5753-af97-d79b45f2e070,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-667.748,31861.511,ISS-RM-CAST-IRON-2026-06-26,Issued to production.,2026-06-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
757498ee-51c3-5c13-932e-4278c7b4a250,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-661.862,32529.259,ISS-RM-CAST-IRON-2026-06-25,Issued to production.,2026-06-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8cd07bc0-43ca-5d01-b92d-efbad0109139,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-726.617,33191.121,ISS-RM-CAST-IRON-2026-06-24,Issued to production.,2026-06-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
866f442d-f193-595e-b579-6809eacaf307,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-739.342,33917.738,ISS-RM-CAST-IRON-2026-06-23,Issued to production.,2026-06-23T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
74ea12e5-e553-5c83-b442-d8fcd2d28865,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-578.877,34657.08,ISS-RM-CAST-IRON-2026-06-22,Issued to production.,2026-06-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1a57daf8-a2ac-5178-8d78-d78482eeb091,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-590.513,35235.957,ISS-RM-CAST-IRON-2026-06-20,Issued to production.,2026-06-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
44ade6ac-a400-54f1-a156-bf03f4393295,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-585.143,35826.47,ISS-RM-CAST-IRON-2026-06-19,Issued to production.,2026-06-19T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
49767d68-034d-587e-ac66-07efb1bb765b,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-597.847,36411.613,ISS-RM-CAST-IRON-2026-06-18,Issued to production.,2026-06-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
af55301a-2de0-5f4c-9648-799837a56090,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-674.621,37009.46,ISS-RM-CAST-IRON-2026-06-17,Issued to production.,2026-06-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3c27ce22-4eaa-5e37-a1ae-251388ba9b4f,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-531.495,37684.081,ISS-RM-CAST-IRON-2026-06-16,Issued to production.,2026-06-16T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
89a14bcb-7403-5c17-8de7-f31f6ff0225c,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-733.913,38215.576,ISS-RM-CAST-IRON-2026-06-15,Issued to production.,2026-06-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
80c4eac9-7553-5196-9bac-62edfbe886c4,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-703.931,38949.489,ISS-RM-CAST-IRON-2026-06-13,Issued to production.,2026-06-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
79aeac56-3a0a-5c7d-ab50-d9483584f1aa,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-635.162,39653.42,ISS-RM-CAST-IRON-2026-06-12,Issued to production.,2026-06-12T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d0895a60-1355-5596-a91c-786e2d6cc881,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-715.242,40288.582,ISS-RM-CAST-IRON-2026-06-11,Issued to production.,2026-06-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b4b50d03-a138-50e5-84f0-ed381b1a13e1,85425f6f-ffed-56ea-a8f8-263478f41706,RECEIPT,9823.26,41003.824,GRN-RM-CAST-IRON-2026-06-11,Goods received from Bharat Foundries Ltd.,2026-06-11T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
548ad8cb-ae58-545b-ae4e-b53daab1f77e,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-615.252,31180.564,ISS-RM-CAST-IRON-2026-06-10,Issued to production.,2026-06-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ed788c33-415d-56b8-a7cb-2f25fbd95e7d,85425f6f-ffed-56ea-a8f8-263478f41706,ISSUE,-723.005,31795.816,ISS-RM-CAST-IRON-2026-06-09,Issued to production.,2026-06-09T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
33eb7b51-dc92-528a-909c-2446ae719102,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-109.392,850.0,ISS-CP-BEARING-ASSY-2026-09-05,Issued to production.,2026-09-05T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7a6c1915-4e78-5741-a506-747e02c64bc5,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-86.651,959.392,ISS-CP-BEARING-ASSY-2026-09-04,Issued to production.,2026-09-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
eacc3177-d5a5-530d-a7a7-91d45761b6b9,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-94.344,1046.043,ISS-CP-BEARING-ASSY-2026-09-03,Issued to production.,2026-09-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1fd7015e-6092-55f6-b7b8-5609ea47ff12,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-104.088,1140.387,ISS-CP-BEARING-ASSY-2026-09-02,Issued to production.,2026-09-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
